position,person,personID,start,end
Minister of European Union Affairs,Beril Dedeoğlu,Q6054320,2015-09-22,2015-11-24
Minister of European Union Affairs,Volkan Bozkır,Q7940222,2015-11-24,2016-05-24
Minister of European Union Affairs,Ömer Çelik,Q297516,2016-05-24,2018-07-09
Minister of Family and Social Services,Derya Yanık,Q106577630,2021-04-21,
Minister of the Family and Social Policies,Fatma Şahin,Q524109,2011-07-06,2013-12-25
Minister of the Family and Social Policies,Ayşenur İslam,Q15416691,2013-12-25,2014-08-29
Minister of the Family and Social Policies,Ayşenur İslam,Q15416691,2014-08-29,2015-08-28
Minister of the Family and Social Policies,Ayşen Gürcan,Q20890362,2015-08-28,2015-11-24
Minister of the Family and Social Policies,Sema Ramazanoğlu,Q21541529,2015-11-24,2016-05-24
Minister of the Family and Social Policies,Fatma Betül Sayan Kaya,Q24230049,2016-05-24,2018-07-10
"Minister of Family, Labour, and Social Services",Zehra Zümrüt Selçuk,Q55456168,2018-07-10,2021-04-21
Minister of Finance,Sümer Oral,Q6085014,1999-05-28,2002-11-19
Minister of Finance,Kemal Unakıtan,Q381712,2002-11-19,2009-05-01
Minister of Finance,Mehmet Şimşek,Q945364,2009-05-01,2015-11-24
Minister of Finance,Naci Ağbal,Q6032746,2015-11-24,2018-07-10
Minister of Finance,Berat Albayrak,Q6052158,2018-07-10,2020-11-09
Minister of Finance,Lütfi Elvan,Q6031129,2020-11-10,2021-12-02
Minister of Finance,Nureddin Nebati,Q109627433,2021-12-02,
Minister of Foreign Affairs,İsmail Cem İpekçi,Q344153,1999-04-18,2002-07-11
Minister of Foreign Affairs,Şükrü Sina Gürel,Q390723,2002-07-12,2002-11-19
Minister of Foreign Affairs,Yaşar Yakış,Q75063,2002-11-19,2003-03-14
Minister of Foreign Affairs,Abdullah Gül,Q42852,2003-03-14,2007-08-28
Minister of Foreign Affairs,Ali Babacan,Q714518,2007-08-29,2009-05-02
Minister of Foreign Affairs,Ahmet Davutoğlu,Q58198,2009-05-02,2011-07-06
Minister of Foreign Affairs,Ahmet Davutoğlu,Q58198,2011-07-06,2014-08-29
Minister of Foreign Affairs,Mevlüt Çavuşoğlu,Q249206,2014-08-29,2015-08-30
Minister of Foreign Affairs,Feridun Sinirlioğlu,Q6082854,2015-08-30,2015-11-24
Minister of Foreign Affairs,Mevlüt Çavuşoğlu,Q249206,2015-11-24,
Minister of Health,Osman Durmuş,Q6582094,1999-05-28,2002-11-19
Minister of Health,Recep Akdağ,Q713551,2011-07-06,2013-01-24
Minister of Health,Mehmet Müezzinoğlu,Q3739370,2013-01-24,2016-05-24
Minister of Health,Recep Akdağ,Q713551,2016-05-24,2017-07-19
Minister of Health,Ahmet Demircan,Q6029399,2017-07-19,2018-07-10
Minister of Health,Fahrettin Koca,Q55439659,2018-07-10,
Minister of Industry and Technology,Mustafa Varank,Q55455996,2018-07-10,
Minister of the Interior,Sadettin Tantan,Q6085330,1999-05-28,2001-06-05
Minister of the Interior,Rüştü Kazım Yücelen,Q6075296,2001-06-05,2002-08-05
Minister of the Interior,Muzaffer Ecemiş,Q6049544,2002-08-05,2002-11-18
Minister of the Interior,Abdülkadir Aksu,Q318055,2002-11-18,2007-05-08
Minister of the Interior,Osman Güneş,Q7107079,2007-05-08,2007-08-29
Minister of the Interior,Beşir Atalay,Q854641,2007-08-29,2011-03-08
Minister of the Interior,Osman Güneş,Q7107079,2011-03-08,2011-07-06
Minister of the Interior,İdris Naim Şahin,Q1941436,2011-07-06,2013-01-24
Minister of the Interior,Muammer Güler,Q6930701,2013-01-24,2013-12-25
Minister of the Interior,Efkan Ala,Q6034078,2013-12-25,2015-03-07
Minister of the Interior,Sebahattin Öztürk,Q6036614,2015-03-07,2015-08-28
Minister of the Interior,Selami Altınok,Q6021021,2015-08-28,2015-11-17
Minister of the Interior,Efkan Ala,Q6034078,2015-11-24,2016-08-31
Minister of the Interior,Süleyman Soylu,Q6098459,2016-05-24,2018-07-09
Minister of the Interior,Süleyman Soylu,Q6098459,2016-05-24,2018-07-10
Minister of the Interior,Süleyman Soylu,Q6098459,2018-07-10,
Minister of Justice,Hikmet Sami Türk,Q1618055,1999-05-28,2002-08-05
Minister of Justice,Aysel Çelikel,Q6080047,2002-08-05,2002-11-18
Minister of Justice,Cemil Çiçek,Q202971,2002-11-20,2007-05-08
Minister of Justice,Fahri Kasırga,Q5429626,2007-05-08,2007-08-29
Minister of Justice,Mehmet Ali Şahin,Q1396517,2007-08-29,2009-05-01
Minister of Justice,Sadullah Ergin,Q447762,2009-05-01,2011-03-08
Minister of Justice,Ahmet Kahraman,Q6037973,2011-03-08,2011-07-06
Minister of Justice,Sadullah Ergin,Q447762,2011-07-06,2013-12-25
Minister of Justice,Bekir Bozdağ,Q4881622,2013-12-25,2014-08-29
Minister of Justice,Bekir Bozdağ,Q4881622,2014-08-29,2015-03-07
Minister of Justice,Kenan İpek,Q17430893,2015-03-07,2015-11-24
Minister of Justice,Bekir Bozdağ,Q4881622,2015-11-25,2017-07-19
Minister of Justice,Abdulhamit Gül,Q21328910,2017-07-19,2022-01-29
Minister of Justice,Bekir Bozdağ,Q4881622,2022-01-29,
Minister of Labour and Social Security,Ömer Dinçer,Q8078952,2009-05-01,2011-07-06
Minister of Labour and Social Security,Mehmet Müezzinoğlu,Q3739370,2016-08-31,2017-07-19
Minister of Labour and Social Security,Vedat Bilgin,Q6102989,2021-04-21,
Minister of National Defence,Sabahattin Çakmakoğlu,Q6096540,1999-05-28,2002-11-18
Minister of National Defence,Vecdi Gönül,Q1917377,2002-11-18,2011-07-06
Minister of National Defence,İsmet Yılmaz,Q8080224,2011-07-06,2013-01-24
Minister of National Defence,Vecdi Gönül,Q1917377,2015-07-03,2015-11-24
Minister of National Defence,İsmet Yılmaz,Q8080224,2015-11-24,2016-05-24
Minister of National Defence,Fikri Işık,Q15431339,2016-05-24,2017-07-19
Minister of National Defence,Fikri Işık,Q15431339,2016-05-24,2018-07-09
Minister of National Defence,Fikri Işık,Q15431339,2016-05-24,2018-07-10
Minister of National Defence,Nurettin Canikli,Q6046409,2016-05-24,2018-07-09
Minister of National Defence,Nurettin Canikli,Q6046409,2016-05-24,2018-07-10
Minister of National Defence,Nurettin Canikli,Q6046409,2017-07-19,2018-07-10
Minister of National Defence,Hulusi Akar,Q17045790,2018-07-10,
Minister of National Education,Metin Bostancıoğlu,Q6042930,1999-01-11,2002-07-10
Minister of National Education,Necdet Tekin,Q6044404,2002-07-10,2002-11-18
Minister of National Education,Erkan Mumcu,Q581386,2002-11-18,2003-03-14
Minister of National Education,Hüseyin Çelik,Q1534762,2003-03-14,2009-05-01
Minister of National Education,Nimet Baş,Q466180,2009-05-01,2011-07-06
Minister of National Education,Ömer Dinçer,Q8078952,2011-07-06,2013-01-24
Minister of National Education,Nabi Avcı,Q12811068,2013-01-24,2016-05-24
Minister of National Education,İsmet Yılmaz,Q8080224,2016-05-24,2018-07-10
Minister of National Education,Ziya Selçuk,Q55456220,2018-07-10,2021-08-05
Minister of National Education,Mahmut Özer,Q19611864,2021-08-06,
Minister of the Environment and Urbanisation,Erdoğan Bayraktar,Q5385308,2011-07-06,2013-12-25
Minister of the Environment and Urbanisation,İdris Güllüce,Q6059473,2013-12-25,2015-11-17
Minister of the Environment and Urbanisation,Mehmet Özhaseki,Q1917380,2016-05-24,2018-07-09
Minister of the Environment and Urbanisation,Mehmet Özhaseki,Q1917380,2016-05-24,2018-07-10
Minister of the Environment and Urbanisation,Murat Kurum,Q56125668,2018-07-10,
"Minister of Science, Industry and Technology",Nihat Ergün,Q3404635,2011-07-06,2013-12-25
"Minister of Science, Industry and Technology",Fikri Işık,Q15431339,2013-12-25,2014-08-29
Minister of Trade,Ruhsar Pekcan,Q55456148,2018-07-10,2021-04-21
Minister of Trade,Mehmet Muş,Q25477012,2021-04-21,
Minister of Transport and Infrastructure,Enis Öksüz,Q6039247,1999-05-28,2001-07-17
Minister of Transport and Infrastructure,Oktay Vural,Q6582991,2001-07-30,2002-08-05
Minister of Transport and Infrastructure,Naci Kınacıoğlu,Q6070178,2002-08-05,2002-11-18
Minister of Transport and Infrastructure,Binali Yıldırım,Q863496,2002-11-18,2007-05-08
Minister of Transport and Infrastructure,İsmet Yılmaz,Q8080224,2007-05-08,2007-08-29
Minister of Transport and Infrastructure,Binali Yıldırım,Q863496,2007-08-29,2011-03-08
Minister of Transport and Infrastructure,Habip Soluk,Q6043378,2011-03-08,2011-07-06
Minister of Transport and Infrastructure,Binali Yıldırım,Q863496,2011-07-06,2013-12-25
Minister of Transport and Infrastructure,Lütfi Elvan,Q6031129,2013-12-25,2015-03-06
Minister of Transport and Infrastructure,Lütfi Elvan,Q6031129,2013-12-26,2015-03-07
Minister of Transport and Infrastructure,Feridun Bilgin,Q19957768,2015-03-06,2015-11-24
Minister of Transport and Infrastructure,Binali Yıldırım,Q863496,2015-11-24,2016-05-24
Minister of Transport and Infrastructure,Ahmet Arslan,Q12808316,2016-05-24,2018-07-10
Minister of Transport and Infrastructure,Mehmet Cahit Turhan,Q21526592,2018-07-10,2020-03-28
Minister of Transport and Infrastructure,Adil Karaismailoğlu,Q19612675,2020-03-28,
Minister of Youth and Sports,Suat Kılıç,Q7630529,2011-07-06,2013-12-25
Minister of Youth and Sports,Akif Çağatay Kılıç,Q418025,2013-12-25,2017-07-19
Minister of Youth and Sports,Osman Aşkın Bak,Q39463440,2016-05-24,2018-07-09
Minister of Youth and Sports,Osman Aşkın Bak,Q39463440,2016-05-24,2018-07-10
Minister of Youth and Sports,Mehmet Kasapoğlu,Q56127416,2018-07-10,
Minister of State for Women and Family,Hasan Gemici,Q6030973,1999-01-11,2002-07-10
Minister of State for Women and Family,Melda Bayer,Q6021213,2002-07-10,2002-11-18
Minister of State for Women and Family,Güldal Akşit,Q3404606,2003-03-14,2005-06-02
Minister of State for Women and Family,Nimet Baş,Q466180,2005-06-02,2009-05-01
Minister of State for Women and Family,Selma Aliye Kavaf,Q3394731,2009-05-01,2011-07-06
Speaker of the Grand National Assembly,Yıldırım Akbulut,Q558287,1999-05-20,2000-09-30
Speaker of the Grand National Assembly,Köksal Toptan,Q725762,2007-08-09,2009-08-09
Speaker of the Grand National Assembly,Mehmet Ali Şahin,Q1396517,2009-08-09,2011-06-28
Speaker of the Grand National Assembly,Cemil Çiçek,Q202971,2011-07-04,2015-06-23
Speaker of the Grand National Assembly,İsmail Kahraman,Q6043452,2015-11-22,2018-07-07
Speaker of the Grand National Assembly,Binali Yıldırım,Q863496,2018-07-12,2019-02-18
Speaker of the Grand National Assembly,Mustafa Şentop,Q21044620,2019-02-22,
Chief of the General Staff,Hüseyin Kıvrıkoğlu,Q554479,1998-08-30,2002-08-28
Chief of the General Staff,Hilmi Özkök,Q742987,2002-08-28,2006-08-30
Chief of the General Staff,Yaşar Büyükanıt,Q961343,2006-08-28,2008-08-28
Chief of the General Staff,İlker Başbuğ,Q338148,2008-08-30,2010-08-27
Chief of the General Staff,Işık Koşaner,Q970840,2010-08-27,2011-07-29
Chief of the General Staff,Necdet Özel,Q1372923,2011-07-29,2015-08-18
Chief of the General Staff,Hulusi Akar,Q17045790,2015-08-18,2018-07-09
Chief of the General Staff,Ümit Dündar,Q20476822,2016-07-16,2016-07-19
Chief of the General Staff,Yaşar Güler,Q19636157,2018-07-10,
Governor of the Central Bank,Gazi Erçel,Q6044483,1996-04-10,2001-03-01
Governor of the Central Bank,Süreyya Serdengeçti,Q1386278,2001-03-14,2006-03-14
Governor of the Central Bank,Durmuş Yılmaz,Q5316696,2006-04-18,2011-04-13
Governor of the Central Bank,Erdem Başçı,Q5385265,2011-04-14,2016-04-19
Governor of the Central Bank,Murat Çetinkaya,Q23817662,2016-04-19,2019-07-06
Governor of the Central Bank,Murat Uysal,Q97236199,2019-07-06,2020-11-07
Governor of the Central Bank,Naci Ağbal,Q6032746,2020-11-07,2021-03-20
Governor of the Central Bank,Şahap Kavcıoğlu,Q106076541,2021-03-20,
Governor of Ankara,Yahya Gür,Q6036140,1999-10-01,2004-07-01
Governor of Ankara,Kemal Önal,Q6034799,2004-09-16,2010-05-11
Governor of Ankara,Alaaddin Yüksel,Q6068977,2010-05-27,2014-09-15
Governor of Ankara,Mehmet Kılıçlar,Q6054330,2014-09-22,2016-09-20
Governor of Ankara,Ercan Topaca,Q6035178,2016-09-20,2018-11-05
Governor of Ankara,Vasip Şahin,Q6027159,2018-11-06,
Governor of İstanbul,Hüseyin Avni Mutlu,Q935430,2010-05-31,2014-09-25
Governor of İstanbul,Vasip Şahin,Q6027159,2014-09-25,2018-11-01
Governor of İstanbul,Ali Yerlikaya,Q12808436,2018-10-26,
mayor of Istanbul,Ali Müfit Gürtuna,Q3207218,1998-11-12,2001-06-01
mayor of Istanbul,Ali Müfit Gürtuna,Q3207218,2001-06-01,2004-04-01
mayor of Istanbul,Kadir Topbaş,Q509775,2004-04-01,2017-09-22
mayor of Istanbul,Mevlüt Uysal,Q41866105,2017-09-28,2019-04-17
mayor of Istanbul,Ekrem İmamoğlu,Q59313241,2019-04-17,2019-05-06
mayor of Istanbul,Ali Yerlikaya,Q12808436,2019-05-07,2019-06-27
mayor of Istanbul,Ekrem İmamoğlu,Q59313241,2019-06-27,
Governor of Diyarbakır,Efkan Ala,Q6034078,2004-09-14,2007-09-10
Governor of Diyarbakır,Hüseyin Avni Mutlu,Q935430,2007-09-10,2010-05-31
Governor of Düzce,Vasip Şahin,Q6027159,2010-06-07,2012-08-17
Governor of Erzurum,Sebahattin Öztürk,Q6036614,2009-10-04,2013-05-08
Governor of Gaziantep,Ali Yerlikaya,Q12808436,2015-02-19,2018-10-26
Governor of Malatya,Vasip Şahin,Q6027159,2012-08-31,2014-09-24
Governor of Niğde,Sebahattin Öztürk,Q6036614,2007-11-30,2009-10-04
Governor of Siirt,Hüseyin Avni Mutlu,Q935430,2005-07-18,2007-09-10
Governor of Tekirdağ,Ali Yerlikaya,Q12808436,2012-08-03,2015-02-19
Governor of Şırnak,Ali Yerlikaya,Q12808436,2007-11-30,2010-05-13
Deputy Speaker of the Grand National Assembly,Pervin Buldan,Q458740,2015-11-23,2018-02-11
mayor of Ankara,Melih Gökçek,Q366274,1994-03-27,2017-10-28
mayor of Ankara,Mustafa Tuna,Q19612046,2017,2019
mayor of Ankara,Mansur Yavaş,Q6086970,2019-04-08,
mayor of İzmir,Ahmet Piriştina,Q4696192,1999-04-18,2003-07-13
mayor of İzmir,Ahmet Piriştina,Q4696192,2003-07-13,2004-06-15
mayor of İzmir,Aziz Kocaoğlu,Q205121,2004-06-21,2019-04-08
mayor of İzmir,Tunç Soyer,Q61357331,2019-04-08,
mayor of Konya,Tahir Akyürek,Q6026914,2004-03-30,2018-04-26
mayor of Konya,Uğur İbrahim Altay,Q74237279,2019-03-31,
ambassador to Hungary,Ender Arat,Q6036353,1998,2002
ambassador to Hungary,Aydan Karahan,Q6066869,2003,2004
ambassador to Hungary,Umur Apaydın,Q24304172,2004,2008
ambassador to Hungary,Oya Tuzcuoğlu,Q6036300,2008,2010
ambassador to Hungary,Hasan Kemal Gür,Q6025406,2010,2013
ambassador to Hungary,Şakir Fakılı,Q6028951,2013,2017
ambassador to Hungary,Ahmet Akif Oktay,Q47501632,2018,
ambassador to Lebanon,Hakan Çakıl,Q47501567,2018-07-04,
ambassador to Nigeria,Hakan Çakıl,Q47501567,2015-08-15,2018-06-18
ambassador to Slovakia,Nurettin Nurkan,Q40319045,1996,2000
ambassador to Slovakia,İnci Tümay,Q31189457,2000,2004
ambassador to Slovakia,Erdal Tümer,Q24304167,2004,2005
ambassador to Slovakia,Suna Çokgür Ilıcak,Q40319351,2005,2006
ambassador to Slovakia,Tunç Üğdül,Q6027496,2007,2010
ambassador to Slovakia,Dicle Kopuz,Q40319520,2010,2011
ambassador to Slovakia,Lebibe Gülhan Ulutekin,Q31189968,2011,2016
ambassador to Slovakia,Aslıgül Üğdül,Q25473353,2016,
ambassador to the United Kingdom,Akın Alptuna,Q6043220,2003,2007
Commander of the Land Forces,İlker Başbuğ,Q338148,2006-08-25,2008-08-27
